Judul,Harga,Harga per m²,Alamat,Kamar,Luas Tanah,Luas Bangunan,Kepemilikan Tanah,Pertumbuhan IHPR YoY,Suku Bunga KPR Nasional,Ac,Akses 24/7,Akses mobil,Akses wifi,Atm center,Balkon,Bank,Bathtub,Carport,Cctv,Garasi,Gorden,Gym,Internet berkecepatan,Jogging track,Kamar mandi,Kasur,Keamanan 24 jam,Kitchen set,Kolam publik,Kolam renang,Kompor,Kulkas,Lantai,Lemari pakaian,Listrik,Microwave,Minimarket,Musholla,Oven,Perabot,Pompa air,Restoran,Shower,Sumber air,Taman,Tangki air,Telepon,Tempat parkir,Water heater
Dijual Rumah Murah Tengah Kota di JL. Rokan,"Rp3,5 M","Rp11,7 Jt/m²","Kel. Darmo, Kec. Wonokromo, Kota Surabaya",3 Kamar Tidur,Luas Tanah 300m²,Luas Bangunan 500m²,Sertifikat Hak Milik,1.05%,10.38%,0,0,3,0,0,0,0,0,0,0,1,1,0,0,0,2,0,0,0,0,0,0,0,2,0,2200,0,0,0,0,Perabot,1,0,1,PAM,0,0,0,0,0
Dijual Rumah New Minimalis Modern di Mulyosari Utara,"Rp1,6 M","Rp21,3 Jt/m²","Kel. Kalisari, Kec. Mulyorejo, Kota Surabaya",3 Kamar Tidur,Luas Tanah 75m²,Luas Bangunan 115m²,Sertifikat Hak Milik,1.05%,10.38%,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,4,0,1,0,0,0,0,0,2,0,3500,0,0,0,0,Perabot,0,0,1,PAM,0,1,0,0,0
Dijual Rumah Siap Huni di Perumahan Gunung Anyar Surabaya,Rp750 Jt,"Rp12,5 Jt/m²","Kec. Gunung Anyar (Gununganyar), Kota Surabaya",3 Kamar Tidur,Luas Tanah 60m²,Luas Bangunan 130m²,Sertifikat Hak Milik,1.05%,10.38%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,Perabot,0,0,0,PDAM,0,0,0,0,0
Dijual Rumah Siap Huni 2lantai Murah Jarang Ada Bisa Nego di CITRALAND,Rp950 Jt,"Rp15,8 Jt/m²","Kec. Lakarsantri, Kota Surabaya",1 Kamar Tidur,Luas Tanah 60m²,Luas Bangunan 60m²,Hak Guna Bangunan,1.05%,10.38%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,Perabot,0,0,0,PDAM,0,0,0,0,0
Dijual Rumah 2lantai Siap Huni Bagus One Gate Jarang Ada di GRAND PAKUWON,"Rp1,5 M","Rp16,7 Jt/m²","Kec. Gubeng, Kota Surabaya",3 Kamar Tidur,Luas Tanah 90m²,Luas Bangunan 100m²,Hak Guna Bangunan,1.05%,10.38%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,Perabot,0,0,0,PDAM,0,0,0,0,0
Dijual Rumah 2lt Siap Huni di GRAHA FAMILY CN 19,"Rp3,5 M","Rp27,3 Jt/m²","Kec. Wiyung, Kota Surabaya",4 Kamar Tidur,Luas Tanah 128m²,Luas Bangunan 200m²,Sertifikat Hak Milik,1.05%,10.38%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,2,0,0,0,0,0,0,Perabot,0,0,0,PDAM,0,0,0,0,0
Dijual Rumah Puri Asri Pakuwon City di Pakuwon City,"Rp2,8 M","Rp38,9 Jt/m²","Kel. Kalisari, Kec. Mulyorejo, Kota Surabaya",4 Kamar Tidur,Luas Tanah 72m²,Luas Bangunan 140m²,Sertifikat Hak Milik,1.05%,10.38%,0,0,2,0,0,0,0,0,1,0,0,1,0,0,0,2,0,1,0,0,0,0,0,2,0,0,0,0,0,0,Perabot,0,0,1,PAM,0,0,0,0,0
Dijual Rumah Dan Kantor Loaksi Strategis di Manyar,"Rp5,3 M","Rp10,5 Jt/m²","Kec. Sukolilo, Kota Surabaya",4 Kamar Tidur,Luas Tanah 513m²,Luas Bangunan 275m²,Sertifikat Hak Milik,1.05%,10.38%,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,2,1,0,0,0,0,0,0,1,1,3500,0,0,0,0,Perabot,0,0,1,PAM,0,0,0,0,0
Dijual Rumah Bisa Nego di Rungkut Asri Tengah VII,"Rp2,4 M",Rp12 Jt/m²,"Kel. Rungkut Kidul, Kec. Rungkut, Kota Surabaya",12 Kamar Tidur,Luas Tanah 200m²,Luas Bangunan 200m²,Sertifikat Hak Milik,1.05%,10.38%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Perabot,0,0,0,PDAM,0,0,0,0,0
Dijual Rumah Dekat Masjid Agung di Perumahan Pagesangan,"Rp1,8 M","Rp13,3 Jt/m²","Kel. Pagesangan, Kec. Jambangan, Kota Surabaya",3 Kamar Tidur,Luas Tanah 135m²,Luas Bangunan 75m²,Sertifikat Hak Milik,1.05%,10.38%,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,1,0,2200,0,0,0,0,Perabot,0,0,0,PAM,0,0,0,0,0
Dijual Rumah 2 Lantai di Lebak Arum,"Rp2,8 M","Rp11,4 Jt/m²","Kel. Tambaksari, Kec. Tambaksari, Kota Surabaya",4 Kamar Tidur,Luas Tanah 250m²,Luas Bangunan 300m²,Sertifikat Hak Milik,1.05%,10.38%,0,1,2,0,0,0,0,0,1,0,0,0,0,0,0,4,0,1,0,0,0,0,0,2,0,4400,0,0,0,0,Perabot,0,0,0,PAM,0,0,0,0,0
Dijual Rumah Minimalis di Manyar Tirtoyoso Utara,"Rp2,8 M","Rp14,4 Jt/m²","Kel. Menur Pumpungan, Kec. Sukolilo, Kota Surabaya",3 Kamar Tidur,Luas Tanah 198m²,Luas Bangunan 145m²,Sertifikat Hak Milik,1.05%,10.38%,0,1,2,0,0,0,0,0,1,0,0,0,0,0,0,2,0,1,0,0,0,0,0,1,0,5500,0,0,0,0,Perabot,0,0,0,PAM,0,0,0,0,0
Dijual Rumah Strategis di Raya Barata Jaya,"Rp3,6 M",Rp15 Jt/m²,"Kel. Gubeng, Kec. Gubeng, Kota Surabaya",4 Kamar Tidur,Luas Tanah 240m²,Luas Bangunan 200m²,-,1.05%,10.38%,0,1,4,0,0,0,0,0,1,0,0,0,0,0,0,3,0,1,0,0,0,0,0,1,0,2200,0,0,0,0,Perabot,0,0,0,PAM,0,0,0,0,0
Dijual Rumah Komersial Deretan Madame Chang di Raya Darmo Permai,"Rp24,9 M","Rp20,8 Jt/m²","Kel. Sonokwijenan, Kec. Sukomanunggal, Kota Surabaya",8 Kamar Tidur,Luas Tanah 1200m²,Luas Bangunan 900m²,Sertifikat Hak Milik,1.05%,10.38%,0,0,3,0,0,0,0,0,2,0,0,0,0,0,0,7,0,0,0,0,0,0,0,2,0,7700,0,0,0,0,Perabot,1,0,1,PAM,0,1,0,0,0
Dijual Rumah MURAH SEKALI Tengah Kota Surabaya di Jl Mundu Tambaksari Surabaya,Rp575 Jt,"Rp5,5 Jt/m²","Kel. Tambaksari, Kec. Tambaksari, Kota Surabaya",3 Kamar Tidur,Luas Tanah 105m²,Luas Bangunan 60m²,-,1.05%,10.38%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Perabot,0,0,0,PDAM,0,0,0,0,0
Dijual Rumah 2 Lantai Surabaya Barat Bangkingan di Jalan Bangkingan Lakarsantri Surabaya,Rp400 Jt,Rp10 Jt/m²,"Kel. Sumur Welut, Kec. Lakarsantri, Kota Surabaya",2 Kamar Tidur,Luas Tanah 40m²,Luas Bangunan 48m²,Sertifikat Hak Milik,1.05%,10.38%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Perabot,0,0,0,PDAM,0,0,0,0,0
"Dijual Rumah Lingkungan Nyaman, Selangkah Raya Merr di Baruk Barat","Rp2,5 M","Rp15,6 Jt/m²","Kel. Kedung Baruk, Kec. Rungkut, Kota Surabaya",4 Kamar Tidur,Luas Tanah 160m²,Luas Bangunan 200m²,Sertifikat Hak Milik,1.05%,10.38%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,2,0,0,0,0,0,0,Perabot,0,0,0,PDAM,0,0,0,0,0
Dijual Rumah Harga 2M.an Siap Huni di Citaland Cluster T di Citraland Cluster Tman Puspa Raya D2/10,"Rp2,3 M","Rp17,5 Jt/m²","Kel. Sambikerep, Kec. Sambikerep, Kota Surabaya",3 Kamar Tidur,Luas Tanah 135m²,Luas Bangunan 110m²,Hak Guna Bangunan,1.05%,10.38%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Perabot,0,0,0,PDAM,0,0,0,0,0
Dijual Rumah Harga 1M.an Siap Huni di Citraland Cluster B di Citraland Cluster Bukit Palma D2/25,"Rp1,3 M","Rp10,8 Jt/m²","Kel. Pakal, Kec. Pakal, Kota Surabaya",3 Kamar Tidur,Luas Tanah 120m²,Luas Bangunan 80m²,Hak Guna Bangunan,1.05%,10.38%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Perabot,0,0,0,PDAM,0,0,0,0,0
"Dijual Rumah Lingkungan Nyaman, Selangkah Raya Merr di Baruk Barat","Rp2,5 M","Rp15,6 Jt/m²","Kel. Kedung Baruk, Kec. Rungkut, Kota Surabaya",4 Kamar Tidur,Luas Tanah 160m²,Luas Bangunan 200m²,Sertifikat Hak Milik,1.05%,10.38%,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,2,0,0,0,0,0,0,Perabot,0,0,0,PDAM,0,0,0,0,0
Dijual Rumah Siap Huni di Pondok Maritim,Rp975 Jt,"Rp10,2 Jt/m²","Kel. Balas Klumprik, Kec. Wiyung, Kota Surabaya",2 Kamar Tidur,Luas Tanah 96m²,Luas Bangunan 96m²,Sertifikat Hak Milik,1.05%,10.38%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Perabot,0,0,0,PDAM,0,0,0,0,0
Dijual Rumah Siap Huni di Pondok Maritim,"Rp1,3 M","Rp11,6 Jt/m²","Kel. Balas Klumprik, Kec. Wiyung, Kota Surabaya",5 Kamar Tidur,Luas Tanah 112m²,Luas Bangunan 112m²,Sertifikat Hak Milik,1.05%,10.38%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Perabot,0,0,0,PDAM,0,0,0,0,0
Dijual Rumah Siap Huni di Jambangan,"Rp1,4 M","Rp17,3 Jt/m²","Kel. Jambangan, Kec. Jambangan, Kota Surabaya",5 Kamar Tidur,Luas Tanah 84m²,Luas Bangunan 147m²,Sertifikat Hak Milik,1.05%,10.38%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Perabot,0,0,0,PDAM,0,0,0,0,0
"Dijual Rumah Lingkungan Nyaman, Lokasi Strategis Surabaya Timur di Manyar Rejo","Rp3,2 M","Rp12,8 Jt/m²","Kel. Manyar Sabrangan, Kec. Mulyorejo, Kota Surabaya",5 Kamar Tidur,Luas Tanah 250m²,Luas Bangunan 400m²,Sertifikat Hak Milik,1.05%,10.38%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,2200,0,0,0,0,Perabot,0,0,0,PDAM,0,0,0,0,0
"Dijual Rumah Row Jalan Lebar, Dekat Galaxy Mall, Siap Huni di Dharmahusada Indah Utara","Rp3,6 M","Rp18,3 Jt/m²","Kel. Mulyorejo, Kec. Mulyorejo, Kota Surabaya",5 Kamar Tidur,Luas Tanah 200m²,Luas Bangunan 225m²,Sertifikat Hak Milik,1.05%,10.38%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,3500,0,0,0,0,Perabot,0,0,0,PDAM,0,0,0,0,0
Dijual Rumah 1.5 Lantai di Lebak Permai - Tambaksari Surabaya,Rp1 M,"Rp8,3 Jt/m²","Kel. Ploso, Kec. Tambaksari, Kota Surabaya",4 Kamar Tidur,Luas Tanah 120m²,Luas Bangunan 150m²,Sertifikat Hak Milik,1.05%,10.38%,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,2,0,0,0,0,0,0,Perabot,0,0,0,PDAM,0,0,0,0,0
Dijual Rumah Murah Strategis Dekat Kampus di Perum Kutisari Surabaya,"Rp1,2 M","Rp10,7 Jt/m²","Kel. Kutisari, Kec. Tenggilis Mejoyo, Kota Surabaya",4 Kamar Tidur,Luas Tanah 117m²,Luas Bangunan 96m²,Sertifikat Hak Milik,1.05%,10.38%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Perabot,0,0,0,PDAM,0,0,0,0,0
Dijual Rumah Minimalis Siap Huni di Griya Kebraon,"Rp1,7 M","Rp12,5 Jt/m²","Kel. Kebraon, Kec. Karangpilang, Kota Surabaya",3 Kamar Tidur,Luas Tanah 136m²,Luas Bangunan 120m²,Sertifikat Hak Milik,1.05%,10.38%,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,1,0,0,0,0,2,0,2200,0,0,0,0,Perabot,0,0,1,PAM,0,0,0,0,0
Dijual Rumah Dua Lantai Siap Huni di Perum Pantai Mentari Kenjeran Surabaya,"Rp1,4 M","Rp14,2 Jt/m²","Kel. Kenjeran, Kec. Bulak, Kota Surabaya",4 Kamar Tidur,Luas Tanah 102m²,Luas Bangunan 150m²,Sertifikat Hak Milik,1.05%,10.38%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Perabot,0,0,0,PDAM,0,0,0,0,0
Dijual Rumah Kos Dua Lantai Siap Omset di Kali Kepiting Jaya Surabaya,"Rp1,6 M","Rp5,8 Jt/m²","Kel. Pacarkembang (Pacar Kembang), Kec. Tambaksari, Kota Surabaya",8 Kamar Tidur,Luas Tanah 274m²,Luas Bangunan 187m²,Sertifikat Hak Milik,1.05%,10.38%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Perabot,0,0,0,PDAM,0,0,0,0,0
Dijual Rumah Mewah 2 Lantai di Perumahan Pondok Benowo Indah,Rp750 Jt,"Rp9,6 Jt/m²","Kel. Sememi, Kec. Benowo, Kota Surabaya",3 Kamar Tidur,Luas Tanah 78m²,Luas Bangunan 110m²,Sertifikat Hak Milik,1.05%,10.38%,0,0,2,0,0,1,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,1300,0,0,0,0,Perabot,0,0,1,PAM,0,1,0,0,0
Dijual Rumah Regency One Babatan Surabaya di Labansari,"Rp1,3 M",Rp26 Jt/m²,"Kel. Dukuh Sutorejo, Kec. Mulyorejo, Kota Surabaya",3 Kamar Tidur,Luas Tanah 50m²,Luas Bangunan 78m²,Sertifikat Hak Milik,1.05%,10.38%,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,3,1,0,0,0,0,0,0,2,1,2200,0,0,0,0,Perabot,0,0,1,PAM,0,0,0,0,0
Dijual Rumah Baru Promo Maret 2025 Graha Indah Medokan Ayu di Graha Indah Medokan Ayu Rungkut Surabaya,Rp895 Jt,"Rp11,5 Jt/m²","Kel. Medokan Ayu, Kec. Rungkut, Kota Surabaya",3 Kamar Tidur,Luas Tanah 78m²,Luas Bangunan 78m²,Sertifikat Hak Milik,1.05%,10.38%,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1,0,Perabot,0,0,0,PAM,0,0,0,0,0
Dijual Rumah Wisata Bukit Mas di Wisata Bukit Mas,"Rp7,5 M","Rp22,3 Jt/m²","Kel. Lidah Wetan, Kec. Lakarsantri, Kota Surabaya",4 Kamar Tidur,Luas Tanah 336m²,Luas Bangunan 318m²,Sertifikat Hak Milik,1.05%,10.38%,0,0,3,0,0,1,0,0,2,0,0,0,0,0,0,5,0,1,0,0,0,0,0,2,0,0,0,0,0,0,Perabot,0,0,1,PAM,0,0,0,0,0
Dijual Rumah Hak Milik Citraland North West Park di Citraland North West Park,"Rp1,3 M","Rp14,4 Jt/m²","Kel. Lakarsantri (Lakar Santri), Kec. Lakarsantri, Kota Surabaya",2 Kamar Tidur,Luas Tanah 90m²,Luas Bangunan 80m²,Sertifikat Hak Milik,1.05%,10.38%,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,1,0,0,0,0,2,0,2200,0,0,0,0,Perabot,0,0,1,PAM,0,0,1,0,0
"Dijual Rumah Siap Huni Dalam Cluster Strategis Dekat Margomulyo di Grand Pakuwon, Surabaya Barat",Rp950 Jt,"Rp19,8 Jt/m²","Kel. Manukan Wetan (Bibis, Buntaran), Kec. Tandes, Kota Surabaya",2 Kamar Tidur,Luas Tanah 48m²,Luas Bangunan 61m²,Sertifikat Hak Milik,1.05%,10.38%,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,1,0,0,0,0,2,1,2200,0,0,0,0,Perabot,0,0,1,PAM,0,0,0,0,0
Dijual Rumah Kosong di Barata Jaya,"Rp1,3 M","Rp8,8 Jt/m²","Kel. Baratajaya, Kec. Gubeng, Kota Surabaya",4 Kamar Tidur,Luas Tanah 152m²,Luas Bangunan 120m²,Sertifikat Hak Milik,1.05%,10.38%,0,1,2,0,0,0,0,0,1,0,0,0,0,0,0,2,0,1,0,0,0,0,0,1,0,2200,0,0,0,0,Perabot,0,0,0,PAM,0,0,0,0,0
Dijual Rumah Rumah Minimalis 2Lt Lebak Jaya Gading Kenjeran SHM di Lebak Jaya,"Rp1,4 M","Rp19,4 Jt/m²","Kel. Bulak Banteng, Kec. Kenjeran, Kota Surabaya",3 Kamar Tidur,Luas Tanah 72m²,Luas Bangunan 100m²,Sertifikat Hak Milik,1.05%,10.38%,0,0,2,0,0,0,0,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,3500,0,0,0,0,Perabot,0,0,1,PAM,0,0,0,0,1
"Dijual Rumah Pantai Mentari - Hamilton di Pantai Mentari, Cluster Hamilton",Rp980 Jt,"Rp24,5 Jt/m²","Kel. Kenjeran, Kec. Bulak, Kota Surabaya",3 Kamar Tidur,Luas Tanah 40m²,Luas Bangunan 54m²,Sertifikat Hak Milik,1.05%,10.38%,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1,0,0,0,0,2,1,0,0,0,0,0,Perabot,1,0,0,PDAM,0,0,0,0,0
Dijual Rumah Murah di Wiyung Surabaya Barat Butuh Cepat Laku di Graha Sampurna,"Rp1,5 M","Rp11,1 Jt/m²","Kel. Babatan, Kec. Wiyung, Kota Surabaya",3 Kamar Tidur,Luas Tanah 135m²,Luas Bangunan 100m²,Sertifikat Hak Milik,1.05%,10.38%,1,0,2,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,2200,0,0,0,0,Perabot,0,1,0,PAM,0,0,0,0,0
Dijual Rumah Murah Cocok Untuk Kantor Dekat Hi Tech Mall di Jalan Seruni,Rp6 M,"Rp21,6 Jt/m²","Kel. Ketabang, Kec. Genteng, Kota Surabaya",3 Kamar Tidur,Luas Tanah 278m²,Luas Bangunan 275m²,Sertifikat Hak Milik,1.05%,10.38%,0,1,3,0,0,0,0,0,3,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,23000,0,0,0,0,Perabot,1,0,0,PAM,0,0,0,0,0
Dijual Rumah Mewah Dekat Galaxy Mall Siap Huni di Kertajaya Indah Timur,"Rp21,7 M","Rp36,2 Jt/m²","Kel. Mulyorejo, Kec. Mulyorejo, Kota Surabaya",5 Kamar Tidur,Luas Tanah 600m²,Luas Bangunan 1100m²,Sertifikat Hak Milik,1.05%,10.38%,0,0,3,0,0,0,1,0,2,0,0,0,0,0,0,6,0,0,0,0,0,0,0,2,0,5500,0,0,0,0,Perabot,0,0,0,PAM,0,0,0,0,0
Dijual Rumah 1 Lantai di Barata Jaya V,"Rp1,9 M","Rp9,5 Jt/m²","Kel. Baratajaya, Kec. Gubeng, Kota Surabaya",3 Kamar Tidur,Luas Tanah 200m²,Luas Bangunan 200m²,-,1.05%,10.38%,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2200,0,0,0,0,Perabot,0,0,0,PAM,1,0,0,1,0
Dijual Rumah Baru Dekat POLDA Jatim dan Masjid Agung di Gayungsari Barat,"Rp3,2 M","Rp20,8 Jt/m²","Kel. Ketintang, Kec. Gayungan, Kota Surabaya",3 Kamar Tidur,Luas Tanah 154m²,Luas Bangunan 250m²,Sertifikat Hak Milik,1.05%,10.38%,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,3,0,0,0,0,0,0,0,2,0,5500,0,0,0,0,Perabot,1,0,1,PAM,0,1,0,0,0
Dijual Rumah Siap Huni 478m2 Ada Gudang Besar2 Cocok Utk Usaha di Ngagel Jaya Surabaya,"Rp3,8 M","Rp7,9 Jt/m²","Kel. Ngagel, Kec. Wonokromo, Kota Surabaya",5 Kamar Tidur,Luas Tanah 478m²,Luas Bangunan 340m²,Sertifikat Hak Milik,1.05%,10.38%,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,1,0,0,0,0,0,0,Perabot,0,0,0,PDAM,1,0,0,0,0
Dijual Rumah Baru Dekat Masjid Agung Harga Promo di Gayungsari Barat,"Rp3,2 M","Rp20,8 Jt/m²","Kel. Ketintang, Kec. Gayungan, Kota Surabaya",3 Kamar Tidur,Luas Tanah 154m²,Luas Bangunan 250m²,Sertifikat Hak Milik,1.05%,10.38%,0,1,2,0,0,0,0,0,2,0,0,0,0,0,0,3,0,0,0,0,0,0,0,2,0,5500,0,0,0,0,Perabot,1,0,1,PAM,0,0,0,0,0
Dijual Rumah Lokasi Bagus di Tegalsari Surabaya Kota,Rp15 M,"Rp45,2 Jt/m²","Kel. Tegalsari, Kec. Tegalsari, Kota Surabaya",8 Kamar Tidur,Luas Tanah 332m²,Luas Bangunan 200m²,Sertifikat Hak Milik,1.05%,10.38%,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,2,0,0,0,0,0,0,Perabot,0,0,1,PDAM,0,0,0,0,1
Dijual Rumah Lokasi Bagus di Dukuh Kupang Surabaya,"Rp4,5 M","Rp16,7 Jt/m²","Kel. Dukuh Kupang, Kec. Dukuh Pakis, Kota Surabaya",7 Kamar Tidur,Luas Tanah 270m²,Luas Bangunan 260m²,Sertifikat Hak Milik,1.05%,10.38%,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,2,0,0,0,0,0,0,Perabot,0,0,1,PDAM,0,0,0,0,1
Dijual Rumah Lokasi Bagus di Tegalsari Tengah Pusat Kota Surabaya,Rp15 M,"Rp45,2 Jt/m²","Kel. Tegalsari, Kec. Tegalsari, Kota Surabaya",8 Kamar Tidur,Luas Tanah 332m²,Luas Bangunan 200m²,Sertifikat Hak Milik,1.05%,10.38%,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,2,1,0,0,0,0,0,Perabot,0,0,1,PDAM,0,0,0,0,1
Dijual Rumah Murah Posisi Hook di Dharmahusada Kertajaya Surabaya,"Rp8,6 M","Rp13,5 Jt/m²","Kel. Mulyorejo, Kec. Mulyorejo, Kota Surabaya",3 Kamar Tidur,Luas Tanah 645m²,Luas Bangunan 500m²,Sertifikat Hak Milik,1.05%,10.38%,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,1,0,0,0,0,0,2,0,0,0,0,0,0,Perabot,0,0,1,PDAM,0,1,0,0,0
Dijual Rumah Baru Gress Siap Huni Lingkungan Nyaman dan Aman di Rungkut Asri,"Rp2,1 M","Rp26,6 Jt/m²","Kel. Rungkut Tengah, Kec. Gunung Anyar (Gununganyar), Kota Surabaya",4 Kamar Tidur,Luas Tanah 82m²,Luas Bangunan 138m²,Sertifikat Hak Milik,1.05%,10.38%,0,1,2,0,1,0,0,0,2,0,0,0,0,0,0,4,0,0,0,0,0,0,0,2,0,0,0,0,0,0,Perabot,0,0,0,PAM,0,0,0,0,0
Dijual Rumah Baru Gress Minimlais Modern Lokasi Strategis Aman di Rungkut Asri,"Rp2,1 M","Rp26,6 Jt/m²","Kel. Rungkut Tengah, Kec. Gunung Anyar (Gununganyar), Kota Surabaya",4 Kamar Tidur,Luas Tanah 82m²,Luas Bangunan 138m²,Sertifikat Hak Milik,1.05%,10.38%,0,1,2,0,1,0,0,0,2,0,0,0,0,0,0,4,0,1,0,0,0,0,0,2,0,0,0,0,0,0,Perabot,0,0,0,PDAM,0,0,0,0,0
Dijual Rumah Mewah dan Strategis di Jalan Raya Gayungsari di Jalan Raya Gayungsari,Rp7 M,"Rp17,9 Jt/m²","Kel. Gayungan, Kec. Gayungan, Kota Surabaya",4 Kamar Tidur,Luas Tanah 390m²,Luas Bangunan 314m²,Sertifikat Hak Milik,1.05%,10.38%,1,1,4,1,0,0,0,0,4,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Perabot,0,0,0,PAM,0,0,0,0,0
Dijual Rumah Perum Gunung Anyar Surabaya di Gunung Anyar Surabaya,Rp750 Jt,"Rp12,5 Jt/m²","Kel. Gunung Anyar, Kec. Gunung Anyar (Gununganyar), Kota Surabaya",3 Kamar Tidur,Luas Tanah 60m²,Luas Bangunan 130m²,Sertifikat Hak Milik,1.05%,10.38%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1,0,0,1,1,2,1,0,0,0,0,0,Perabot,0,0,1,PDAM,0,0,0,0,1
Dijual Rumah Jambangan Surabaya di Jambangan Surabaya,"Rp1,8 M","Rp18,2 Jt/m²","Kel. Jambangan, Kec. Jambangan, Kota Surabaya",4 Kamar Tidur,Luas Tanah 99m²,Luas Bangunan 120m²,Sertifikat Hak Milik,1.05%,10.38%,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,1,0,1,0,0,0,0,2,1,0,0,0,0,0,Perabot,0,0,1,PDAM,0,0,0,0,1
Dijual Rumah Perum Jambangan Surabaya di Jambangan Surabaya,"Rp1,8 M","Rp23,4 Jt/m²","Kel. Jambangan, Kec. Jambangan, Kota Surabaya",3 Kamar Tidur,Luas Tanah 79m²,Luas Bangunan 108m²,Sertifikat Hak Milik,1.05%,10.38%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1,0,0,1,1,2,1,0,0,0,0,0,Perabot,0,0,1,PDAM,0,0,0,0,1
Dijual Rumah Siap Huni Di Gayungan Trans Icons Surabaya di Gayungan,Rp945 Jt,"Rp11,3 Jt/m²","Kel. Gayungan, Kec. Gayungan, Kota Surabaya",2 Kamar Tidur,Luas Tanah 84m²,Luas Bangunan 55m²,Sertifikat Hak Milik,1.05%,10.38%,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Perabot,0,0,1,PDAM,0,1,0,0,0
